source,title,label
GOSSIP_FAKE,matt lauer made at least  million before he got fired  and he bought a horse farm a waterfront estate and a coop in bernie madoffs old building,0
GOSSIP_REAL,man gets emotional when he surprisingly meets his lifelong hero  videos,1
LIAR,senator obamas relatives and friends say he has been talking about running for president for at least the last  years a campaign spokesman said,1
GOSSIP_REAL,how hoda kotbs year of milestones led to her best today on zig,1
GOSSIP_FAKE,elsa pataky reveals the secret struggles that put pressure on marriage with chris hemsworth,0
GOSSIP_FAKE,meghan markle was being considered for bond girl role before royal relationship,0
LIAR,says these jersey shore folks theyre from new york,1
LIAR,said hes the only republican candidate whos actually turned around a government economy,1
LIAR,speaker pelosi  has been busy sticking the taxpayer with her  bar tab for alcohol on the military jets that shes flying,0
GOSSIP_FAKE,kim kardashian sick of prince harry meghan markle royal wedding fever,0
LIAR,says chris christie vetoed planned parenthood funding five times over the course of his governorship,1
LIAR,you might be surprised to know that  billion gallons flows into lake erie every day you might be surprised to know that only  billion gallons flow out  leaving us a net surplus of approximately  billion gallons a day,0
LIAR,says ronald reagan talked about converting the united states to the metric system,1
GOSSIP_FAKE,justin bieber spending alone time with selena gomez is the only gift he wants on his birthday,0
LIAR,says marco rubio is the one for an open border,0
GOSSIP_REAL,heres how britney spears and sam asghari secretly started dating,1
LIAR,says a gun bill before the senate is proposing the universal registration of all firearms and their owners,0
GOSSIP_REAL,kirsten dunst gives birth to first child with jesse plemons,1
GOSSIP_FAKE,chris martin made drunken phone call to win back jennifer lawrence,0
GOSSIP_FAKE,lamar odom congratulates khloe kardashian on pregnancy,0
GOSSIP_REAL,khloe kardashians reported response to tristan thompson cheating reports is heartbreaking,1
GOSSIP_FAKE,michelle obama is naked topless on the cover of a spanish lifestyle magazine,0
GOSSIP_FAKE,miami divided as david beckham tries to win over a sceptical city to football team bid,0
GOSSIP_REAL,unlike khloe kim kardashian is proud they showed caitlyn jenners transition on tv,1
GOSSIP_REAL,toni braxton net worth,1
LIAR,state rep doug mckillips donors deserve a refund,0
LIAR,inside the stimulus package is antichristian legislation that will stop churches from using public schools for meeting on sundays as well as boy scouts and student bible study groups,0
GOSSIP_REAL,barack obama miley cyrus and bill murray toast afi honoree george clooney,1
GOSSIP_REAL,golden globes red carpet  why is everyone wearing black,1
LIAR,romneycare has killed  massachusetts jobs,0
LIAR,in the us senate barack obama has not reached across party lines to get anything significant done,0
GOSSIP_REAL,sophie turners engagement ring,1
GOSSIP_FAKE,paris jackson secret surgery,0
GOSSIP_FAKE,rihannas bf hassan jameel worried about unpredictable chris brown  fears he wants her back,0
LIAR,the stupak amendment doesnt just say you cant use your federal insurance subsidy to pay for an abortion it says if youre getting a federal subsidy of any kind youre not allowed to buy an insurance plan that covers abortion even with your own money,0
GOSSIP_REAL,watch enrique iglesias have a heartfelt moment with newborn daughter,1
LIAR,it takes almost a year for a refugee to be processed in the united states,1
GOSSIP_REAL,emma stone teases jennifer lawrence for losing out on easy a role,1
LIAR,like me scott walker opposed the  transportation bill and the  billion of wasteful spending,0
LIAR,my opponent lost  jobs in houston since he took over we are losing jobs,0
POLITIFACT_REAL,rockefeller an opportunity we cant pass up,1
GOSSIP_FAKE,beyonce  jayz hire  new employees after twins sir and rumis arrival,0
LIAR,today you cant rely on the retirement fund for public employees its not funded,0
POLITIFACT_FAKE,donald trump inauguration artists who wont perform at ceremony include elton john celine dion and john legend,0
LIAR,a third of the budget for the city of ferguson missouri was being reaped by civil fines,0
GOSSIP_REAL,katie holmes reflects on her magical dawsons creek days in nostalgic throwback pic,1
GOSSIP_FAKE,baby number two for justin timberlake and jessica biel,0
GOSSIP_REAL,abby lee miller sentenced to a year and a day in prison,1
GOSSIP_FAKE,tom cruise reportedly wishes to be in suris life again as he plans to marry vanessa kirby in,0
LIAR,says a new report proves the stimulus supported by nj democrats cost  per job,0
GOSSIP_REAL,whats the status of golnesa gg gharachedaghis divorce from shalom yeroushalmi,1
GOSSIP_FAKE,brad pitt did he get plastic surgery after his divorce,0
GOSSIP_REAL,leah remini taking down church of scientology is my passion,1
LIAR,says milwaukee county sheriff david clarke has deputies collecting overtime while sitting passively in chairs watching courthouse security personnel work,1
LIAR,says under the affordable care act new jerseys new medicaid enrollees wont qualify for the matching federal funds simply because we added them onto the rolls before,0
POLITIFACT_FAKE,putin says pope francis is not a man of god  mustsee,0
GOSSIP_FAKE,selena gomez offtherails as ex justin bieber rebounds with hot model postbreakup,0
GOSSIP_REAL,amy schumers national bikini day gram is everything,1
GOSSIP_REAL,christina aguileras official top  biggest songs,1
GOSSIP_FAKE,scientology drama on good morning america  katie holmes was terrified of jenna elfman,0
LIAR,secretary clinton changes her position on gun issues every election year it seems having one position in  and then campaigning against president obama and saying we dont need federal standards,1
GOSSIP_FAKE,blake shelton releases turnin me on about girlfriend gwen stefani,0
LIAR,ohioans want an end to paytoplay politics,0
LIAR,says democratic challenger for his nc house seat raised taxes on clothing school supplies even baby diapers,0
LIAR,obama wants a windfall profits tax on oil to go along with the new taxes he also plans for coal and natural gas,1
GOSSIP_REAL,kate hudsons bikini style,1
LIAR,barack obama wont even use the term war on terrorism,1
LIAR,out of  oregon families living in poverty have at least one parent who works,1
GOSSIP_REAL,glee star mark salling was depressed and lonely in his last days before apparent suicide,1
LIAR,our debt to gdp ratios our deficit to gdp ratios are quickly approaching the countries we have been reading about for the last year and a half we are not far behind ireland greece portugal and spain and all these countries we have been reading about,1
LIAR,oregon rep tina kotek dportland has never held a job nor run a business,0
GOSSIP_FAKE,beyonce shawn mendes  more stars tweet support for earthquake victims in mexico city,0
LIAR,very very very few people get a patdown when they go through airport security,0
GOSSIP_REAL,pretty mess,1
LIAR,says female genital mutilation is a central african problem not an islamic problem as bill maher suggested,1
GOSSIP_REAL,eva longoria  reese witherspoon to walk golden globes red carpet together as part of times up initiative,1
GOSSIP_REAL,mtv movie  tv awards  red carpet fashion see all the stars bold looks,1
GOSSIP_REAL,barack and michelle obama bust out dance moves at beyonc and jayzs concert,1
GOSSIP_REAL,gwen stefani blake shelton cuddle up on lake vacation in oklahoma pics,1
LIAR,veterans in florida dont have health care because scott didnt expand medicaid,1
GOSSIP_REAL,how blake shelton and kelly clarkson made adam levine cry,1
LIAR,the pell bridge is a tourism bridge essentially and not a commuter bridge,0
LIAR,polls show that floridians dont want to repeal the affordable care act,0
GOSSIP_REAL,brandy skips ray js baby shower amidst alleged family drama,1
GOSSIP_FAKE,rachel lindsay and bryan abasolo are waiting for a tv wedding,0
GOSSIP_REAL,melania and donald trump match outfits and more celeb couple style,1
GOSSIP_FAKE,angelina jolie had maddox watch hurt shiloh while she went to globes hes the man at home,0
GOSSIP_FAKE,attractive men man candy and beautiful men,0
GOSSIP_FAKE,kylie jenner drake to date after tyga split kris jenner organizing kuwtk gettogether,0
LIAR,says  percent of wisconsin employers think the state is heading in the right direction and a majority say they will grow their companies in,1
GOSSIP_FAKE,jennifer aniston should just follow friends to get over her justin theroux split,0
LIAR,today the deficit is below the average deficits over the past  years,1
GOSSIP_REAL,outlander inside the making of the iconic print shop reunion,1
GOSSIP_FAKE,new pic of katie holmes  jamie foxx on a date after breakup ignites criticism,0
GOSSIP_REAL,eva longoria nuzzles up to a lizard on james cordens show,1
GOSSIP_REAL,the last black unicorn tiffany haddish  amazoncom books,1
GOSSIP_FAKE,kate and leo the year friendship thats kept everyone guessing,0
GOSSIP_REAL,kendall jenner attends premiere with beau blake griffin,1
GOSSIP_REAL,easy taylor swift look what you made me do halloween costume ideas for you  your squad,1
LIAR,things went wrong with the medicare prescription d plan that george bush rolled out,1
LIAR,pollsters saydont actually believe our own data and gallup stopped primary polling because they dont trust their methodology,1
GOSSIP_FAKE,khloe kardashian has given birth to a girl and heres what you need to know about her possible name,0
LIAR,a lot of the move to free the slaves  did not come from the federal government it came from a growing movement among the people particularly people of faith,0
